+-------+-----+------+-----+-----+-----+--------+-----------------------------------------------------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-------------+-------------+--------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                                              URI                                              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |  SUM(BODY)   |  AVG(BODY)  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0B8VHTNQM91EQX0F2HTTTW                                                 | 0.840 | 0.840 | 0.840   | 0.840 | 0.840 | 0.840 | 0.840 | 0.000  | 319.000     | 319.000     | 319.000      | 319.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A7MNTD6CWJ6GHS80KQE/classes/01HB0B8RCCZF0GC4D47GPX72QC/assignments/export | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 117952.000  | 117952.000  | 117952.000   | 117952.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A5AN6WBZJBTVS2VMHAF/classes                                               | 0.144 | 0.144 | 0.144   | 0.144 | 0.144 | 0.144 | 0.144 | 0.000  | 218.000     | 218.000     | 218.000      | 218.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A5ZY5H9T5QPDVAQV1KP/classes                                               | 0.036 | 0.036 | 0.036   | 0.036 | 0.036 | 0.036 | 0.036 | 0.000  | 302.000     | 302.000     | 302.000      | 302.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78VQMG7EVJZT78R82VMK                                                       | 0.100 | 0.100 | 0.100   | 0.100 | 0.100 | 0.100 | 0.100 | 0.000  | 351.000     | 351.000     | 351.000      | 351.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A7PF708E6Z8HGNN0SSD/classes/01HB0B8RQD9VDETWYSAWYEGFRQ/assignments/export | 1.884 | 1.884 | 1.884   | 1.884 | 1.884 | 1.884 | 1.884 | 0.000  | 471139.000  | 471139.000  | 471139.000   | 471139.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QHTYS6TCP8D7T90KCM/classes/01HB0B8CDP6JZR9JYF2YB685A1/assignments/export | 0.296 | 0.296 | 0.296   | 0.296 | 0.296 | 0.296 | 0.296 | 0.000  | 919035.000  | 919035.000  | 919035.000   | 919035.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A4S2DKYK0Y4RRYV085K/classes/01HB0B8GDQ8C2EF3FREV2PNKK2/assignments/export | 0.096 | 0.096 | 0.096   | 0.096 | 0.096 | 0.096 | 0.096 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78W1TEVCXZNE3NPQDF75/status                                                | 1.728 | 1.728 | 1.728   | 1.728 | 1.728 | 1.728 | 1.728 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B7A6F1V4B6F57B52N2Y6S/classes/01HB0B8N081XF8P1WKH705WJG1/assignments        | 0.064 | 0.064 | 0.064   | 0.064 | 0.064 | 0.064 | 0.064 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A8DQ1VXW1DYR11KTGCQ/classes/01HB0B8R5Y363Q4TQ209P6VARN/assignments/export | 0.092 | 0.092 | 0.092   | 0.092 | 0.092 | 0.092 | 0.092 | 0.000  | 377015.000  | 377015.000  | 377015.000   | 377015.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QHTYS6TCP8D7T90KCM                                                       | 0.172 | 0.172 | 0.172   | 0.172 | 0.172 | 0.172 | 0.172 | 0.000  | 371.000     | 371.000     | 371.000      | 371.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01FF6N3NA2J712CAH9YPYG4KWS                                                       | 0.272 | 0.272 | 0.272   | 0.272 | 0.272 | 0.272 | 0.272 | 0.000  | 413.000     | 413.000     | 413.000      | 413.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A6F1V4B6F57B52N2Y6S/classes                                               | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 311.000     | 311.000     | 311.000      | 311.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QBWP78HH02A76H81PC/classes/01HB0B8FTVNDTRPYPAEVC06EW5/assignments/export | 0.180 | 0.180 | 0.180   | 0.180 | 0.180 | 0.180 | 0.180 | 0.000  | 754591.000  | 754591.000  | 754591.000   | 754591.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QQ39Y4M39WJ5F5V5Z9                                                       | 0.476 | 0.476 | 0.476   | 0.476 | 0.476 | 0.476 | 0.476 | 0.000  | 376.000     | 376.000     | 376.000      | 376.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A5TSF3XA5XST7PYYPVJ/status                                                | 0.064 | 0.064 | 0.064   | 0.064 | 0.064 | 0.064 | 0.064 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A8ND2G3SV1T8TWW7QGY/status                                                | 0.260 | 0.260 | 0.260   | 0.260 | 0.260 | 0.260 | 0.260 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A5E2C5C2E6NN9MCM5N3/status                                                | 0.412 | 0.412 | 0.412   | 0.412 | 0.412 | 0.412 | 0.412 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A65P1M6K4MVG5ZRZ5Z5/status                                                | 0.212 | 0.212 | 0.212   | 0.212 | 0.212 | 0.212 | 0.212 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78PDKKK2F6FH45SXXPJK/classes/01HB0B8AJP1QEPQ8V9BVMM7ZDA/assignments/scores | 0.176 | 0.176 | 0.176   | 0.176 | 0.176 | 0.176 | 0.176 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A5Q5H93GYE6HVTMDNV8/status                                                | 0.236 | 0.236 | 0.236   | 0.236 | 0.236 | 0.236 | 0.236 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B7A4XHPS5VZK2TKF1VS4M/classes/01HB0B8G008RHV20D1HDZ614RS/assignments        | 1.216 | 1.216 | 1.216   | 1.216 | 1.216 | 1.216 | 1.216 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8F3EAS71MYYSQSSNCJJ1/status                                                | 0.164 | 0.164 | 0.164   | 0.164 | 0.164 | 0.164 | 0.164 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78PDKKK2F6FH45SXXPJK/classes/01HB0B8AJP1QEPQ8V9BVMM7ZDA/assignments/export | 0.312 | 0.312 | 0.312   | 0.312 | 0.312 | 0.312 | 0.312 | 0.000  | 872246.000  | 872246.000  | 872246.000   | 872246.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8FRG26QSSRR18NZCBWN8/classes                                               | 0.104 | 0.104 | 0.104   | 0.104 | 0.104 | 0.104 | 0.104 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A4WAK1CMQ8T0KETVFZH/classes/01HB0B8GDD8TFR44XX8V5P2RRD/assignments/scores | 0.416 | 0.416 | 0.416   | 0.416 | 0.416 | 0.416 | 0.416 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A6RMFRJETM59419BJX8/classes/01HB0B8Q6XZSS545GNF581KMJX/assignments/export | 0.652 | 0.652 | 0.652   | 0.652 | 0.652 | 0.652 | 0.652 | 0.000  | 424554.000  | 424554.000  | 424554.000   | 424554.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8K5TK6KABVFTHEM32RA0/status                                                | 0.984 | 0.984 | 0.984   | 0.984 | 0.984 | 0.984 | 0.984 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B7A66V65CSZ45EVW714DE/classes                                               | 0.172 | 0.172 | 0.172   | 0.172 | 0.172 | 0.172 | 0.172 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A66V65CSZ45ESD2X73P/status                                                | 0.060 | 0.060 | 0.060   | 0.060 | 0.060 | 0.060 | 0.060 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A5FTFX4RKMQTJT74QX6/classes/01HB0B8GHVZ7D4EY3TR9PKG7ZY/assignments/scores | 0.392 | 0.392 | 0.392   | 0.392 | 0.392 | 0.392 | 0.392 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A5AN6WBZJBTVS2VMHAF/status                                                | 0.924 | 0.924 | 0.924   | 0.924 | 0.924 | 0.924 | 0.924 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A7MNTD6CWJ6GHS80KQE/classes/01HB0B8RCCZF0GC4D47GPX72QC/assignments/scores | 0.112 | 0.112 | 0.112   | 0.112 | 0.112 | 0.112 | 0.112 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A5YS254N246B430696B/status                                                | 0.072 | 0.072 | 0.072   | 0.072 | 0.072 | 0.072 | 0.072 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A6F1V4B6F57B52N2Y6S/status                                                | 0.388 | 0.388 | 0.388   | 0.388 | 0.388 | 0.388 | 0.388 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8GFT9NC8QQRGC5K7A6FB/status                                                | 1.484 | 1.484 | 1.484   | 1.484 | 1.484 | 1.484 | 1.484 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QBWP78HH02AD4DWRFP/classes/01HB0B8A9JYPW16MYRGQ5D6FKB/assignments/scores | 3.624 | 3.624 | 3.624   | 3.624 | 3.624 | 3.624 | 3.624 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A4WAK1CMQ8T0MBNDFSM/classes/01HB0B8FVM7C1KGMYX4B7K1SJW/assignments/scores | 0.300 | 0.300 | 0.300   | 0.300 | 0.300 | 0.300 | 0.300 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A5ZY5H9T5QPDVAQV1KP/status                                                | 0.592 | 0.592 | 0.592   | 0.592 | 0.592 | 0.592 | 0.592 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78QK478ZDFX1JM77Y01G/classes/01HB0B8AVWW0FHGRZN8ATGE0PP/assignments/scores | 0.168 | 0.168 | 0.168   | 0.168 | 0.168 | 0.168 | 0.168 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A4WAK1CMQ8T0KETVFZH/classes/01HB0B8GDD8TFR44XX8V5P2RRD/assignments/export | 0.312 | 0.312 | 0.312   | 0.312 | 0.312 | 0.312 | 0.312 | 0.000  | 23642.000   | 23642.000   | 23642.000    | 23642.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A57R91KVAD7NV8BYGG8/classes/01HB0B8RYZQGDTNRPC0BY56MHG/assignments/export | 0.244 | 0.244 | 0.244   | 0.244 | 0.244 | 0.244 | 0.244 | 0.000  | 23554.000   | 23554.000   | 23554.000    | 23554.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A4YFPRZG02NV4K2BFKW/classes/01HB0B8FQ03SRXCF5KAD5QC7JX/assignments/scores | 0.284 | 0.284 | 0.284   | 0.284 | 0.284 | 0.284 | 0.284 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A5FTFX4RKMQTJT74QX6/classes/01HB0B8GHVZ7D4EY3TR9PKG7ZY/assignments/export | 0.436 | 0.436 | 0.436   | 0.436 | 0.436 | 0.436 | 0.436 | 0.000  | 23675.000   | 23675.000   | 23675.000    | 23675.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0B91KD67XSTZ82W2EN1E5D                                                 | 1.592 | 1.592 | 1.592   | 1.592 | 1.592 | 1.592 | 1.592 | 0.000  | 377.000     | 377.000     | 377.000      | 377.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78QK478ZDFX1JM77Y01G/classes/01HB0B8AVWW0FHGRZN8ATGE0PP/assignments/export | 0.140 | 0.140 | 0.140   | 0.140 | 0.140 | 0.140 | 0.140 | 0.000  | 944762.000  | 944762.000  | 944762.000   | 944762.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A61XF3W10TMXZZWR9DS/status                                                | 0.088 | 0.088 | 0.088   | 0.088 | 0.088 | 0.088 | 0.088 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A6WZRJBH4AY4GSVXHRF/classes/01HB0B8V9G685J5WZA5SNQD9GZ/assignments/scores | 1.896 | 1.896 | 1.896   | 1.896 | 1.896 | 1.896 | 1.896 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A5Q5H93GYE6HVTMDNV8/classes/01HB0B8VVZ92FS68ZC0KA8NS16/assignments/scores | 2.384 | 2.384 | 2.384   | 2.384 | 2.384 | 2.384 | 2.384 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8H0E0YV50TRE6KD1KD7X/status                                                | 0.112 | 0.112 | 0.112   | 0.112 | 0.112 | 0.112 | 0.112 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A4WAK1CMQ8T0MBNDFSM/classes/01HB0B8FVM7C1KGMYX4B7K1SJW/assignments/export | 0.296 | 0.296 | 0.296   | 0.296 | 0.296 | 0.296 | 0.296 | 0.000  | 23556.000   | 23556.000   | 23556.000    | 23556.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A4WAK1CMQ8T0KETVFZH/classes/01HB0B8V6H7X9ET6TKP96J8ZHE/assignments/scores | 2.672 | 2.672 | 2.672   | 2.672 | 2.672 | 2.672 | 2.672 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B8GHVZ7D4EY3TR793W53H/classes/01HB0B8TA3ET7V93T5TRTAR8V1/assignments/export | 3.096 | 3.096 | 3.096   | 3.096 | 3.096 | 3.096 | 3.096 | 0.000  | 70764.000   | 70764.000   | 70764.000    | 70764.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8P7CAHQTR80QWB4EP9WW/status                                                | 1.828 | 1.828 | 1.828   | 1.828 | 1.828 | 1.828 | 1.828 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8Q8AF0N5NNSMWVNZR8XK/classes                                               | 1.864 | 1.864 | 1.864   | 1.864 | 1.864 | 1.864 | 1.864 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8GFSRJCKR1TDHYSDP97R/classes/01HB0B8W9445AYQ4BSQTFZF91H/assignments/scores | 2.004 | 2.004 | 2.004   | 2.004 | 2.004 | 2.004 | 2.004 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0B8XYHXVVPX9E44Q9BWXX8                                                 | 1.772 | 1.772 | 1.772   | 1.772 | 1.772 | 1.772 | 1.772 | 0.000  | 458.000     | 458.000     | 458.000      | 458.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A89S8ASVDACZVTMEZZK/status                                                | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8KX3FGCGSHY8X25P8RZG/status                                                | 2.196 | 2.196 | 2.196   | 2.196 | 2.196 | 2.196 | 2.196 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A4YFPRZG02NV4K2BFKW/classes/01HB0B8FQ03SRXCF5KAD5QC7JX/assignments/export | 0.080 | 0.080 | 0.080   | 0.080 | 0.080 | 0.080 | 0.080 | 0.000  | 23688.000   | 23688.000   | 23688.000    | 23688.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A5E2C5C2E6NN9RCDD05/classes/01HB0B8WTGPR4FNE8JR9B7529J/assignments/export | 1.796 | 1.796 | 1.796   | 1.796 | 1.796 | 1.796 | 1.796 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8P75AHZC7BVSD4P7RT10/status                                                | 1.800 | 1.800 | 1.800   | 1.800 | 1.800 | 1.800 | 1.800 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B7A4WAK1CMQ8T0KETVFZH/classes/01HB0B8GDD8TFR44XX8V5P2RRD/assignments        | 3.172 | 3.172 | 3.172   | 3.172 | 3.172 | 3.172 | 3.172 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78WHQC9MNY4YXZ8F7QMS/status                                                | 0.088 | 0.088 | 0.088   | 0.088 | 0.088 | 0.088 | 0.088 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A4VG1QEMW16G1NVFVES/classes/01HB0B8Y0D13TYX3QV80VSWTDD/assignments/export | 0.484 | 0.484 | 0.484   | 0.484 | 0.484 | 0.484 | 0.484 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0B8YZ69EMA0KXS5DS95097                                                 | 2.596 | 2.596 | 2.596   | 2.596 | 2.596 | 2.596 | 2.596 | 0.000  | 379.000     | 379.000     | 379.000      | 379.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B7A4YFPRZG02NV4K2BFKW/classes/01HB0B8FQ03SRXCF5KAD5QC7JX/assignments        | 0.108 | 0.108 | 0.108   | 0.108 | 0.108 | 0.108 | 0.108 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A57R91KVAD7NV8BYGG8/status                                                | 0.236 | 0.236 | 0.236   | 0.236 | 0.236 | 0.236 | 0.236 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A59WSRQFZTK9GRFJTGS/classes/01HB0B8X9Y82VJZ9GM6VJX1080/assignments/export | 1.096 | 1.096 | 1.096   | 1.096 | 1.096 | 1.096 | 1.096 | 0.000  | 22.000      | 22.000      | 22.000       | 22.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/announcements/01HB0B91A63D84MQRNSZPTB8R5                                                 | 1.748 | 1.748 | 1.748   | 1.748 | 1.748 | 1.748 | 1.748 | 0.000  | 347.000     | 347.000     | 347.000      | 347.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B78W51ASHN1AT3PB7MN7Y/classes/01HB0B9154DWJ1YDWSG7YBPVPW/assignments        | 0.892 | 0.892 | 0.892   | 0.892 | 0.892 | 0.892 | 0.892 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A51PF408SJMA0PY9V55/status                                                | 0.080 | 0.080 | 0.080   | 0.080 | 0.080 | 0.080 | 0.080 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B7A4WAK1CMQ8T0MBNDFSM/classes/01HB0B8FVM7C1KGMYX4B7K1SJW/assignments        | 0.284 | 0.284 | 0.284   | 0.284 | 0.284 | 0.284 | 0.284 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8M8X71ZNQWKM32R6XHJ8/classes/01HB0B90Y63H46Q0539FAV09YE/assignments        | 0.704 | 0.704 | 0.704   | 0.704 | 0.704 | 0.704 | 0.704 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78W1TEVCXZNE3NPQDF75/classes/01HB0B8T9767CJ3WRFJ3X7V40J/assignments/scores | 1.100 | 1.100 | 1.100   | 1.100 | 1.100 | 1.100 | 1.100 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A4S2DKYK0Y4RRXFX8T6/status                                                | 0.060 | 0.060 | 0.060   | 0.060 | 0.060 | 0.060 | 0.060 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A4YFPRZG02NV4K2BFKW/classes                                               | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 244.000     | 244.000     | 244.000      | 244.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8KYF3D6PFR0N5A1C3ZKX/classes                                               | 0.056 | 0.056 | 0.056   | 0.056 | 0.056 | 0.056 | 0.056 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B78VQMG7EVJZT78R82VMK/classes/01HB0B8RGYBBB0MESXBW34ZMAT/assignments/export | 0.364 | 0.364 | 0.364   | 0.364 | 0.364 | 0.364 | 0.364 | 0.000  | 306913.000  | 306913.000  | 306913.000   | 306913.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B7A6WZRJBH4AY4GSVXHRF/status                                                | 0.120 | 0.120 | 0.120   | 0.120 | 0.120 | 0.120 | 0.120 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8KS1VX053WYG8FBAN0D6/classes/01HB0B8VT8XRRAQ7QQ69X1VSFC/assignments/scores | 0.704 | 0.704 | 0.704   | 0.704 | 0.704 | 0.704 | 0.704 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/courses/01HB0B7A6WZRJBH4AY4GSVXHRF/classes/01HB0B8V9G685J5WZA5SNQD9GZ/assignments/export | 0.168 | 0.168 | 0.168   | 0.168 | 0.168 | 0.168 | 0.168 | 0.000  | 94259.000   | 94259.000   | 94259.000    | 94259.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B7A5FTFX4RKMQTJT74QX6/classes/01HB0B8GHVZ7D4EY3TR9PKG7ZY/assignments        | 3.276 | 3.276 | 3.276   | 3.276 | 3.276 | 3.276 | 3.276 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78W0J42M1XCW0N8M2JKK/status                                                | 0.040 | 0.040 | 0.040   | 0.040 | 0.040 | 0.040 | 0.040 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8Q8AF0N5NNSMWVNZR8XK/status                                                | 0.652 | 0.652 | 0.652   | 0.652 | 0.652 | 0.652 | 0.652 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B8KYF3D6PFR0N5A1C3ZKX/status                                                | 0.148 | 0.148 | 0.148   | 0.148 | 0.148 | 0.148 | 0.148 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | PUT    | /api/courses/01HB0B78TF90CSM1E16JNGKY3C/classes/01HB0B874HB6FJ89HR0EHG0SHV/assignments/scores | 0.772 | 0.772 | 0.772   | 0.772 | 0.772 | 0.772 | 0.772 | 0.000  | 0.000       | 0.000       | 0.000        | 0.000       |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/courses/01HB0B8MZ023VHBZ3DBSPNXYXB/classes                                               | 0.232 | 0.232 | 0.232   | 0.232 | 0.232 | 0.232 | 0.232 | 0.000  | 42.000      | 42.000      | 42.000       | 42.000      |
